bigwig_file,tissue
C9A30C14-5D3E-47BA-8647-DFD49FD0E112,BRAIN
6F3F2EA8-580C-4D13-93E0-7ED942C52BC4,THYROID
37A504E2-B904-4161-BEC7-FD3F6F60E0AA,STOMACH
31B338F6-5764-4AE1-A153-3FDEDD474B9F,LUNG
CCD9F0CC-EBDA-41B1-B1B4-5B59ED1E82E6,LUNG
B6D0E023-DC2A-4456-A70D-D4BB3181BF09,STOMACH
940E691A-04A2-410F-B1FB-A66A3BFE10E7,LUNG
1CF552FF-CF95-475F-AE0B-63BDBF753FD1,UTERUS
AC72B666-4230-4AF6-8F08-74CB9BB701A7,LUNG
A1F8A4CA-7598-498B-9BC4-95A1B6111ACE,BREAST
5799ACC7-077B-4E76-9AD2-29FA57D0C996,THYROID
BAF29E10-C01C-4B38-A50F-1648978B8946,KIDNEY
AE918F29-8E24-4E88-94F7-805B781D507B,LUNG
EA3447B5-AA1F-4D29-81D5-A19B856C5E73,LUNG
30774CD0-6F55-4E04-AE96-DBD729702499,BREAST
B7B8F0C1-3C67-4582-AF82-A3DCD0398DEC,BRAIN
FDD429E9-0568-4BFE-B412-F245B5FAB276,STOMACH
93C284BA-155E-46C5-BF1F-3F98EDF1709C,UTERUS
5D9D9E08-2C2C-414E-9547-62799F90D543,BONE MARROW
76D2AAF4-F78D-499F-81F2-633793FD557A,THYROID
22F4C9D9-663B-4C91-9692-E035A2640BEC,ADRENAL GLAND
DEF47F8B-EC67-4415-917A-A7DA10BD9CAA,LIVER
D7C7FC92-687B-4A14-9A58-A76328008D3E,SKIN
721E9BA5-6CD7-4389-B6BB-D223FC7C6C5E,PROSTATE
09D25417-23B7-4D88-A0EA-F307985FBBBC,ADRENAL GLAND
455C9007-6FF4-4D63-83FA-4915F0331F9A,BONE MARROW
DEAB039E-E2F9-4C78-9934-25EC0211434E,KIDNEY
DDA9AACD-D338-4CCC-BB23-65F22671882C,PROSTATE
692A3312-2027-472B-A28C-C661A0539EB5,TESTIS
765DA636-0592-47C8-B663-EE3B613468BB,LUNG
9D1ACC33-5F00-405E-B47C-0CA3FBF7C845,SKIN
01633EB8-9FEF-4683-9AB5-2A16007F5F12,LIVER
C0D98C97-15A4-4F52-862D-8B57AED60665,STOMACH
633064DB-D3ED-4B5F-B48F-6924AD719647,BRAIN
58285B63-BAF8-48AF-8A2E-D42BCE0B5024,LIVER
837A8B49-DAA6-4C0E-AB61-FB1E15DFB0A7,LIVER
ABF046A4-D7A1-49FF-B6B1-4E07A791DEDB,ESOPHAGUS
C9F2FA0D-1A9F-40B4-BD9B-CAF1B3F3D5A7,ADRENAL GLAND
464067A5-10EF-4610-89F2-0E45B573C686,SKIN
FEBD440E-8DCA-458B-AD23-4BEE81EE4871,KIDNEY
A29E97C5-27A2-4113-B215-0ED606E64F7A,UTERUS
76DBF2A2-513F-492E-B72E-1387C0286E69,STOMACH
FB656602-744B-45B4-AF07-AD3285BCA0BB,OVARY
1A329319-7710-4949-A5AA-9634E61163CA,THYROID
84D25635-2A38-4CFB-BFAC-38C007625C42,ADRENAL GLAND
18D816AF-394A-482F-B22E-896A43B1E481,OVARY
DBB55216-E6A1-46F8-8B8E-767B805E3C4F,KIDNEY
A0A315C5-8AF1-4FA8-9E1F-45819F3F68F3,UTERUS
B45B3706-0F76-48F2-961A-561ADB287B10,SKIN
C653CC8E-7598-4332-A053-D72CFBC380DF,PROSTATE
5A3A95CC-E103-4D0F-9EDC-212B5654C507,PROSTATE
F4A6DBEB-548D-41CD-B24C-6F9C8CC1461A,KIDNEY
AE1A5376-1E26-4297-87F9-0ABE98720407,SKIN
50E96AE4-080D-475B-BDA4-CAC30446550D,LUNG
84A40FCB-DE48-48B2-A70D-BC10BD75B9EE,UTERUS
731766C4-886A-4DA9-ABF2-ACF9C6377E43,PANCREAS
E3818BAA-BA28-4CE4-A745-BB3692883888,BRAIN
5311BB33-72C7-4287-8D56-998477D7E3FB,BREAST
E00A1CA1-7ACD-4C20-9CCB-AA1DC87E9DC2,LIVER
C12206E3-0D85-44AA-864F-97B833FA1F0A,UTERUS
36C94E70-5C3D-43B6-A270-FA89AAFDDF1C,SKIN
21F5BA76-8F9D-4742-9AC6-D3FB58F8612D,KIDNEY
EA485E4A-5956-430C-8584-E14D865E3758,BRAIN
3CC6581C-57DC-431B-A699-A479A3FA3823,BREAST
B40B9470-990D-4443-8484-17266E829557,SKIN
32BE0941-12B7-46E1-B783-72D0B5353554,LIVER
3F962513-9A2D-43C1-8873-D8404F7A2BA3,STOMACH
BA704541-8DEE-4BBB-A26C-F284E6D594F2,SKIN
D47D0433-2313-4A2F-B268-5AD293D7534E,BONE MARROW
6FF266DB-3F08-43F2-8F6F-679F805B80B8,BONE MARROW
D9BABAA9-C9F8-4D24-B163-E4DBBF8827EF,KIDNEY
2B70C69F-DE54-4C78-B326-5CCEE15916FB,BRAIN
82CD07FF-7566-4360-8210-EB17ECB7591A,BREAST
A7EC8AF6-CB40-4D69-AB8C-5565C28D8C74,LUNG
87C9F796-21D9-4B51-A129-0DDDC39A06A3,BREAST
EBC2CF84-9B95-402D-A56A-BF96A602D73A,SKIN
07FB2A68-6847-493D-A5BB-C7490C26B52C,UTERUS
4CCA3104-B557-403D-AC06-A6D4936DDC04,OVARY
D5A6367E-A7CF-4D5D-A2EA-6F4523D67BAC,SKIN
C811D731-4C74-4415-85FB-6E46537ABBB9,THYROID
39CC4E82-EBC9-472E-8BE5-6A3AB178449A,ADRENAL GLAND
4727A92F-1E11-4684-824C-E0D78AACA7F0,THYROID
825AC0F8-4D16-4109-AA6A-4648934E3C35,BRAIN
A36AC111-1461-492E-8B99-31609E36CF10,STOMACH
D80B6617-0E4C-47C9-A2A5-E4C1CDD11D54,OVARY
82BE2393-49E7-4817-A5E2-43EF17353C0A,KIDNEY
708EAFA6-A04C-4799-B9C2-ADD56C030C2F,BREAST
1D5386C5-E995-4BEC-9C0E-61C3498D37EA,KIDNEY
416D3E7A-FA56-4958-8855-45FDA9C498EE,PROSTATE
97568F41-493B-4E3D-A2DF-5BD6540781C2,LUNG
8976C50F-B340-488D-B9C1-12CCAC780397,BRAIN
233C9F66-C27A-4C57-81CB-D43E5B94D5DD,LIVER
5121092D-D57E-492A-8747-2825B48400F2,STOMACH
9061C1A3-8141-4780-B3F0-4D499B0556F3,UTERUS
0BEBF3F0-0A90-4385-960E-AE00CDA46F08,KIDNEY
467BF85C-E6B2-4EE0-98E1-84341089B13F,PROSTATE
C2864531-CBF6-41A1-87DC-D166EBF8B962,BREAST
2E5F7AA1-238E-4124-B24B-2EAA480E143D,SKIN
53E278B0-D8CB-4D0B-884D-F0494BB3B27D,KIDNEY
61882705-0498-43FE-83CA-77B0FC2702E3,BRAIN
D287EA4C-D05F-49B8-904A-F26ABAE11A73,PROSTATE
981A0365-A95F-464D-9DE8-556A09121E8F,KIDNEY
C138DA45-07C9-42F8-94B8-3E78175EC2A0,SKIN
46BEFC7F-2F51-4331-BA86-9823EC5781B3,BRAIN
9D4E55F2-FCD1-4523-8879-44F95BC3DA35,BREAST
CC684AEE-6D8A-4074-8474-1C4A48DBC8C7,BREAST
F06A1861-0B06-4EC3-8D5C-ABFA415AB745,STOMACH
CD65856B-D10C-49AE-A5D3-AB9A717D97E5,SKIN
AE67DBFD-0DD0-4F86-A19F-D4789F585A2E,BRAIN
96BEECEA-56DE-4DA3-A860-443C65AA8D56,LUNG
69260898-E289-4417-9458-F6C7729895FE,PROSTATE
09746216-55AC-44A9-BEE0-8C8EA107E4B0,PANCREAS
A7C71CEF-A5C7-4BAC-9090-9808B029190B,BRAIN
3B42E276-2FB9-4891-A188-911267B1479C,LIVER
26635F72-F34D-4543-908F-484441832E9E,PROSTATE
0357E675-F83E-4AA6-9205-C72C0614A661,BREAST
8CDEDFEC-954A-4D01-AF6B-AF55CFE5FEAB,BRAIN
795D8B56-11C3-419A-804E-377CD92E1B39,LUNG
68B36D7B-546A-4689-949F-B207C4A4AB27,ESOPHAGUS
C372CF02-B9E2-42EF-9D9E-672FEB07BF29,PROSTATE
43E715BF-28D9-4B5E-B762-8CD1B69A430E,ADRENAL GLAND
60E02B4E-7046-4F35-B36A-03ED8CADBD5A,PROSTATE
21FB8A05-3C02-468D-A324-BEF0420B4C96,LUNG
5206C997-CCAE-463E-9902-C60ADA86E632,PROSTATE
3C6121D4-4EF8-4EC0-9003-C3A615BC01A7,THYROID
31A652B1-3BEB-4D78-BCA0-4C153EBC41E8,BRAIN
AE32CA37-A422-42E3-AA29-0149CF1A3019,BRAIN
2668DBB7-A161-44E0-A261-3DF53BE5FE2D,KIDNEY
3F6B6D95-0720-42A0-AEB3-89FECAE7616A,ADRENAL GLAND
0BD2D9BE-9C78-4D37-9684-C912BB10379A,BREAST
BB6D222E-585A-4C3E-ADD2-1B2BD5281F50,PROSTATE
253601DB-B78A-4566-9947-8C0270C0B163,ESOPHAGUS
E8009690-78F5-4241-879E-B7C27F6C7229,LUNG
6C3B2A37-0A2D-4886-B114-0102FC533BCC,LUNG
475E738B-2D7E-4E41-8FDB-6D62CDA40D69,KIDNEY
A99DCC6B-738B-4D2F-AAFD-3643A32864DA,KIDNEY
ACA8E16D-0BA5-4267-8483-13E1A077022B,UTERUS
44933F79-CEEE-43ED-BB26-DEB8E40E7CB0,STOMACH
09A2ED74-A7C7-4DBB-8EDD-C80D0F0AEFDF,LUNG
FA34308A-349D-4AAD-94CF-3F3B7F9AD629,ESOPHAGUS
6694314C-A38D-41AC-9DD1-2CDCEF629692,STOMACH
FCA0DB35-708A-45A5-8F18-CC0B0A123F42,BREAST
51E4BF0A-8083-44A8-904A-B160B797C4EB,THYROID
0DBC5E6B-7BBA-4083-9F99-2BC19D75F4E1,THYROID
1BCAB024-A978-4CC8-A411-FAC284F2018E,SKIN
58D364E7-3D2F-468F-A264-D6461E2428D4,ESOPHAGUS
7E7AAFFD-6EEB-4357-88AD-9EB12BB78602,BRAIN
9AFEA9AB-F51F-4687-B428-9CD13C0A25AA,PANCREAS
F5AECB18-93E7-4385-BEDE-2DC3756961CA,BREAST
C2750CB6-DD39-41E2-B615-271D72A8876C,PROSTATE
42D7AA25-E56A-4063-8936-B5B32A61C54C,PANCREAS
C0133A01-0F93-4306-954E-A725AE8B56C3,THYROID
DDAAF948-34BA-471B-AB9C-B43F3BE265CF,UTERUS
ABE89C9B-E7F7-4C00-9280-87AA8C543103,LUNG
13A10D0A-9EC6-4D8C-9F57-D3E97A710027,SKIN
BF5EDBDA-D434-440E-84E8-200FA7A47DBA,LUNG
A08507D2-0217-46FC-8DE0-F90007AA9DCB,OVARY
19EBA5E0-D299-4166-834A-256294572121,BRAIN
1BA70680-0A89-4EE5-9A45-32EEE0B36ABC,BREAST
B3D17D9D-B753-40E0-A289-72F94F478C4C,OVARY
AA762299-102B-4E35-B4A5-A94A122EF9DB,BRAIN
63E605EE-2256-44D4-99F3-D71440FB64AA,LIVER
E6090BC6-D29D-4401-990A-251930CC6853,BRAIN
8A72416E-242B-4482-921E-88FDAE3C17FF,BREAST
CB359DED-2A2D-4646-A0BD-6F10ADCC532B,ESOPHAGUS
3322DA14-2A80-42F3-80D9-3B4A05B6A9E6,LUNG
64BCA9CA-9AA0-4A18-AE31-831447738629,LUNG
A129599B-81EC-4AF0-B74A-4FB9483A3A7E,UTERUS
BA714D2C-C88F-44C8-85CB-DE57055BAB1D,BREAST
905CA3FF-ED04-42F9-A69E-FEE30FC8D6A6,STOMACH
7493CB4A-C641-42A4-9BE9-394F2AE9287D,OVARY
0C52C8C5-9F34-42AB-AA93-8122998E116C,PROSTATE
41445787-7763-458C-9FC9-744922C0FD8F,THYROID
23B3DE8F-7154-4D25-BB0F-7B83596F16E2,THYROID
62C55DA6-8041-42C4-BEA8-62F24C4537FD,LUNG
61D20BC2-D2A6-4928-91F6-C46AE6E60913,SKIN
58882CA5-504D-469B-A23C-A3B45F9FAD79,STOMACH
4CCDD956-AB6A-4D76-9912-FCFD3B2C8ED5,KIDNEY
1B33A2A7-2FF8-48ED-AD7E-499B4847FBC5,UTERUS
B4F82CBB-A47C-44C3-81AC-CF775FF06FCD,LUNG
F38BBE3D-3C37-4ED8-A194-B7D723DDD39C,UTERUS
18D7DFBC-A1C6-4DA8-9AF1-3A6F3E2A03BE,BRAIN
F96A4D39-CA48-4D92-94D7-951B746407B5,OVARY
0A80A9ED-0332-4C0C-9574-41ADE75B7E6F,KIDNEY
AAE4EEFB-7C80-4A6A-8B83-8C6CDF491F17,STOMACH
7465EA24-534F-45A3-8CD3-AD985E574BFF,BRAIN
33E877FA-0480-407C-B1FD-16A385B797B4,BRAIN
AB3B48ED-CFF9-4D66-BF3A-E9267D57BA14,LUNG
91988595-BAA0-447E-B85E-D19B435C2360,STOMACH
956357FB-9AB3-497C-BB55-9D15B486A422,UTERUS
2944109A-96B6-4607-8D09-291AA680A16D,BREAST
6DF35273-0B6F-4931-8C80-06E48781EECA,STOMACH
0A562D9C-52B2-4CE1-8173-4874835682E5,LUNG
85ABD5AE-6E84-4FB0-8C8B-03DD1AEF3898,BRAIN
2B26DF3E-4454-447F-BFEA-2964447AC559,BREAST
A3AC663C-1578-4946-AED3-2FF9A739168E,SKIN
D9514D49-A0AE-45AB-8C9F-68E726215253,ESOPHAGUS
589A94F8-2432-4D6D-94EB-B327ECA291AF,BRAIN
39777F3A-0854-4C8E-9FF4-9A1369C4733D,BRAIN
208165C0-229B-49E2-A22A-575CA3157C9E,LUNG
6744BD5D-6593-4C4F-BB8E-95A12B3BD108,KIDNEY
00D69EB4-B3DA-4290-8484-DCD547C0A6DE,THYROID
92EA1846-62FF-41D5-A441-5E52E6B9E7F9,ESOPHAGUS
51601A73-2D75-4056-AEBB-8FF8DB813450,OVARY
9C3A3CB7-DD86-48C6-ADE1-F37455601984,BREAST
D227D812-6DF9-4954-9A50-6EBF6486116C,PANCREAS
1F39DADD-3655-474E-BA4C-A5BD32C97A8B,ADRENAL GLAND
0034ECFD-CA94-4615-94D2-E950A2B240ED,BREAST
BEC9AC40-7CCC-4396-8FAC-9BF05C549D84,BRAIN
DA85FCD2-62B3-4FD9-8160-9E8B725D5812,KIDNEY
E7545EEB-D0D4-410F-B2AC-C93CCA3C33DA,PROSTATE
A78C9E5A-C861-4AD7-9B66-EC5AE7337FE1,BRAIN
29294D9A-434B-4581-9591-63D16107C7B1,UTERUS
0A3920C0-D113-4CCB-B696-ECADFA681148,BREAST
35A87924-02CC-482F-A551-D71E81DFF639,STOMACH
722B7A0F-BF34-4368-8CFF-944FCBC7DAC4,BRAIN
9CBEB375-516F-45EE-9A66-6EAB4E9DBD65,OVARY
C11D33F2-DFE9-4FA8-9024-F3E7F1DADC5F,ESOPHAGUS
3AC19F4E-D735-42F4-A586-7ABCBE86D45D,LUNG
618FAB92-C578-4144-9BD0-AEE1AFBFA08E,BRAIN
24F2D373-AE15-47B0-8F1B-740426145C2C,SKIN
271FDF23-1CD0-4659-BD24-51E170445AE9,BREAST
D69BD86A-08FB-49DA-9084-2725F6C9195F,BONE MARROW
1ACE6BB9-A332-42DD-BA4F-E9902DB413AA,UTERUS
2F2D0BC0-A680-4AF6-B957-BE9AD2953454,PROSTATE
3C0024D2-B224-4E93-9A5D-C1A6018639B3,KIDNEY
DF67F589-A607-4B95-96B8-4BB344132312,LUNG
E286F56A-1719-409F-823C-DA63DA424F68,BREAST
97F4D53A-92FC-41ED-A2A8-199E9271BD2C,LUNG
153BF804-6DC8-496B-987A-4021A2512211,ADRENAL GLAND
577D2867-B738-487A-9B06-07958D647F02,ESOPHAGUS
CC26B5BC-9E6B-47F1-AC08-F72FDA2E06EB,STOMACH
C392B91B-1F08-4E33-9AB7-42EC0FCE3B92,BREAST
80B5A280-58EB-4566-A04F-07F4CDB56CE6,THYROID
36BD5FC8-A576-4945-B35B-1E8CEE72947C,LUNG
A664B550-4B77-4B1E-BD11-62C4F73073DF,BREAST
950933A3-5757-4914-9DC5-C220C2A455FD,OVARY
0D7A2162-7647-4023-A53C-AE4E6EE3E73A,BREAST
B6C02F90-8F0E-46F5-B82D-240B3A4B44DD,BRAIN
0F5EFFA6-0508-4702-AEA8-DE13CDCDE840,KIDNEY
9D121938-C7DA-45BD-8EC0-126C8A93A7FE,UTERUS
C6356880-54BE-402B-8DAB-5F6AF45AFADD,LIVER
FA07C86D-47CA-4A00-9306-41F51EB0C698,BREAST
786B8DB5-11CE-48A4-8BAE-2F8E14F3B29F,STOMACH
47C3A687-97C6-4BA4-9EFA-D7B694E829DF,PANCREAS
CA308E28-E476-4E9D-8E0D-7EBA884C4693,BREAST
9B74391D-0CA9-40CA-BEC4-AB6D2983C251,THYROID
7CD84D01-9C88-4BED-96D0-174A316141EC,SKIN
739952C6-FF36-4E34-B881-E02FE17C4012,UTERUS
98795F95-D26D-438A-AF46-B3BC3553F020,OVARY
8FAA604B-BDC4-4481-89A7-0AB6F4839C04,BREAST
E755A625-799D-4A39-9D56-080228E0B669,OVARY
41755A5B-A412-4635-94A2-D515869E7786,LUNG
8D855E38-0016-4A9E-90B7-609C2FACECEE,STOMACH
AA605CB6-ABD9-4802-8784-75A18A74C87B,BRAIN
8F0D1792-1284-45E6-8EC4-392596057677,ESOPHAGUS
04D86CF5-1B75-440B-9DC1-9B5BB2471C4C,BREAST
313B59FC-B5A4-47E7-8C1A-0099063D1CF3,LUNG
2BB0E784-10FC-4978-B5F3-BFC197438175,BREAST
39019903-5B9C-4665-BD5F-7CCB19CB55C5,ADRENAL GLAND
3FC10157-7FB1-4FDA-8772-FA00B874CFC6,KIDNEY
22094C1B-F222-4965-A737-B8D595CB2CAF,LUNG
DB8DD33B-34B6-4F4B-AD87-D666899A26BC,BRAIN
0099098D-354A-4276-92F8-B932C74B4608,ESOPHAGUS
A95868A5-84D9-4538-843D-35FC17E37141,LIVER
9DE1B790-C63C-41C4-9477-CE52A8119C67,ADRENAL GLAND
A9486505-70FB-407C-8F25-2BF2763737BC,PROSTATE
4ECB7DE9-908B-444F-89BB-8E02FF826908,OVARY
BE0FF70F-61AB-48F4-B883-FDB77EE262FE,UTERUS
A6C6DC04-D988-47D5-B562-2E4C4E35D193,LIVER
0B5ABDD3-4C45-4111-9D9C-D549062D8728,PANCREAS
F92A6AE9-7FD3-4058-A679-F1E779460AAF,SKIN
A0A07F44-C51B-420C-92E8-65F464DB0442,BREAST
495095C5-F706-42A7-A2FF-5C708A659773,LIVER
28170EED-5EFC-43B5-BFD8-D71E1B8937DB,BREAST
E93874F8-8235-4E60-8EA2-CA97FD4E9ADC,LUNG
8CCCBF95-D001-46E6-BDD3-0B5125534C0F,UTERUS
FE853F93-5273-434D-8021-E084F9494E05,PROSTATE
80FA51BB-3186-4A64-BB5D-17165C7BBC9B,STOMACH
E7AF68D7-A30D-4829-9A39-4B8BBADD2CCB,KIDNEY
834D12DB-0925-422C-B15B-20A60A5F658C,UTERUS
FD76D38B-2A54-4F1A-B7C0-EF268F9D9A0E,BRAIN
82F28CE6-D375-48B4-AD8C-C848F6C123BD,LUNG
C7997523-47CF-40F0-8803-AB873E38033C,UTERUS
8F89B5B8-7B32-4CC9-9BEB-D36A66DD5D00,PROSTATE
5F127669-2284-40A8-BCCE-D901610AFE1A,SKIN
88578AE6-BEA7-4C8E-B4F1-5AFFC2C860FE,OVARY
72D2AAE7-C83F-4DC7-9664-5D500EFBF0A4,KIDNEY
692D9E91-B8E7-421B-8165-B4797FB63EBF,PROSTATE
B11EDD8F-C129-455E-AD2D-491F80F36A60,BREAST
69916652-606A-4890-9517-C72857EB81B7,KIDNEY
8026EF80-8CFB-4A62-9C72-BB5B50BDECFE,PROSTATE
E87FB9EC-A661-41EA-A6E3-BEB629BB3309,OVARY
6089D516-4575-41A0-B0DA-1615DADEDBAD,THYROID
C7A5EF62-A80F-495D-8452-AE5E21CA94BF,LIVER
1848D6A6-9725-46BA-A953-CE76F6CC7684,OVARY
05F6F2CF-1EC6-4D4B-B245-C76E118AEE6E,PROSTATE
4488EFB3-5B01-41E3-B57E-8E4F607CF448,BONE MARROW
D3FDEFAA-36C8-4933-98B0-0E392177FB5E,UTERUS
FB89A665-B6C3-41D8-91FE-6FBC8AD2CCF9,LUNG
7EAE0048-16B5-4979-9410-16CDEB9B1A48,ESOPHAGUS
0783FF5E-F78D-49AC-8F8E-FC27C3673F81,BREAST
1BD3C6DA-1DE9-4DFA-B9DA-A69C1840C8F4,BREAST
109ABE6B-033D-47E8-A03A-D285BE82C17B,BRAIN
4A4374AB-EA4F-4C50-8E33-850C60761302,LUNG
4282ADEB-54E4-4C1B-BA72-416F7EC1A881,KIDNEY
15E179C9-8FAE-4033-8E72-DDB4D84AC43C,SKIN
E54BBE0E-99E7-4DF8-9A0C-95840A3F9AD2,LUNG
54050ACF-BC00-4F41-9C78-0A95295E7889,THYROID
DEA7A651-250A-49B3-B666-8AF52A8E69D8,PROSTATE
7AE8C30D-AE48-4DFA-9854-0D8DFA0F6C31,LUNG
6A4155D8-6302-4D6D-A023-3BE33521E97A,PROSTATE
A79DD5B2-F97A-4B24-B762-FEA1CD5238FE,BREAST
6048AB67-E4E1-4E23-BD8D-5EB5B6120FA4,KIDNEY
7B819091-9CEE-44AB-A53E-E08EAA0E605F,LUNG
A1B022CB-CA4A-4122-9668-92740016E10C,BREAST
96142C3B-C69E-4291-AA4D-395E23C2357F,LUNG
25F25B29-42E4-4739-9038-E3A2B1F1B766,SKIN
66729295-C0AA-42C7-92C9-05194EF02276,OVARY
894EE382-5ACA-4DEB-9267-99ADBEF6DA19,OVARY
4A3A9B6E-B042-41C7-ADAA-B383790B3570,LUNG
96E2AD09-7287-4B91-840E-81444A61D56F,OVARY
0430164E-576B-49E4-819F-7E16C8498DC9,LUNG
8C5126BF-ECF1-419E-9214-E2E1C3F72F60,LUNG
12ABE483-66EF-4237-94C4-0199FAE23FA8,ADRENAL GLAND
4B8331D1-B415-443B-8444-4B81FBE220D6,SKIN
5B5029C9-40F5-40D7-A36A-367022AD6A42,ADRENAL GLAND
6B53A727-B573-4CC3-BD68-B010C23755CF,SKIN
368CFCA3-7BAB-4D6D-9AE1-55713A9965C1,UTERUS
46109227-4BBE-4AD5-9424-0501CD2DFA56,LUNG
387C53ED-A9ED-481F-87D9-87090B690E0E,BRAIN
6BE57D47-2006-4FE6-A5AE-6954D0E60E96,BREAST
2FFC4B5F-CC76-49C6-907A-CD44C5CCF948,PROSTATE
671507DB-3949-4A41-9682-644CE8FED3D3,BREAST
D40381B2-24C0-480A-8926-1CD5511B320E,KIDNEY
E624AE62-7114-44BC-8DCB-3F8A831B74CD,UTERUS
3DE60B02-74EA-4682-82DF-EE3EF9AAEA6F,BREAST
3B458A9A-FD0B-47BF-81A3-77322ABF44C9,SKIN
C81B24AB-2DBA-4624-A1D4-D4DCAC714506,BRAIN
98681C7C-BBF1-4B6A-81A3-A3AA32BBE843,PROSTATE
7CD0942E-E39A-43A7-8BAC-F25967864901,ADRENAL GLAND
23D1382F-7F8E-4ADF-A46E-B04A75F55F50,LUNG
FF679070-595A-498C-B57F-3140B18A7DB6,LUNG
F1565477-7479-4777-BD07-C6480B421166,THYROID
A040CACA-428D-47EF-A150-EE127100DB14,KIDNEY
2232577D-C1E7-49DB-A0F9-DA3FEDCB1331,UTERUS
008AE101-874B-4EB6-B811-3945E5ECCFD9,BRAIN
41E74BEA-CCC0-4779-9A81-97A5E622CA5B,STOMACH
5E6F2140-D5F1-45F8-88E9-1AE7239A1C02,KIDNEY
7E4D72A2-FA94-49B2-9416-AC455686EC03,SKIN
A20D496F-29D4-4BBE-9300-5764A8AE4704,UTERUS
09EC8439-ED05-42F0-A096-158056AC34C5,KIDNEY
29D4AB03-5604-4AD6-AEFA-EB9C7EED7FCA,BRAIN
A6C8B173-D34D-42D1-BFF7-9FDB4841101F,STOMACH
AF573EC8-E4EE-4B8F-8199-9817B9FAC67D,ADRENAL GLAND
3CC5C162-3D4F-46F2-BB1C-616CDF52E2F7,UTERUS
BC53FB75-94CA-48C3-875B-5987037D186F,LUNG
5D5AF067-8E91-4804-AC96-81DFBA614B95,PROSTATE
CF5D9992-C3A9-4021-BC18-34872365B3E0,LUNG
7E4FC2C1-CF09-452F-A746-F3D0DAC21E72,KIDNEY
82C9425B-47C3-431E-ADCD-7953460FEBDF,KIDNEY
CB75FB62-E6E9-4763-A97C-1A2B919ADC5A,BREAST
7F675A21-3434-4901-A600-9CFC13C2C7B0,SKIN
AD4F2328-531E-4806-B6B4-8E2380276AA6,PROSTATE
CEA8617F-0E70-43DC-8075-CA4698661303,THYROID
0ABF8DA0-9E14-4092-9497-03C355B53246,PROSTATE
4F90529C-F99F-4F49-8C72-337CBD4F02A9,PROSTATE
F3E87FCE-F49D-42D6-883B-7BD1A70E2192,THYROID
C48401F7-2D56-4C6F-9896-C5435D1B44BF,ADRENAL GLAND
CC8017C7-4128-48DA-8E43-503F63158D85,ADRENAL GLAND
8EA5EF4B-9045-4D5F-A20C-255F0ECC08C6,KIDNEY
4C120336-16A5-42B4-B069-48E11F1F746D,TESTIS
D9385661-DBBA-4AF7-B7E6-857BF84CF7CD,BRAIN
53635A31-DBDC-4D30-8EA5-016E10DB9BC6,THYROID
02D46E43-75BB-4A0A-8A02-403C7FBFB112,PROSTATE
340E7F31-BA35-43A2-9ABD-6C0B8DD3DC27,LIVER
EDAE036E-0A68-4890-8507-F6F38762B043,PROSTATE
6A1AF2D2-4E48-4137-ACAD-85A76FDF5B18,LIVER
45FD44A6-7976-4453-BD3F-99D21DA3ECC2,OVARY
FB46FFB3-9BDA-408D-AC96-622CC2D2453A,LUNG
1CCF1D0C-EAFC-4A5D-B224-34D1145FB924,LIVER
818B0B25-5543-4D05-9205-1899EC64D733,BREAST
61F8D081-47D1-4FB9-9DEA-D7AEB00DBD8A,PROSTATE
9476B301-4565-4E7F-A4E4-53ABB988DCA8,PANCREAS
42C6E250-318F-4B76-825F-886A54E923EA,BREAST
9CD6C527-4E98-427F-9770-7155A1C6CB70,BRAIN
ECDAF208-D5E1-44B3-A181-CEE1D9440E40,BREAST
FCA7D642-BF4C-48FA-A168-EF581A4433AC,KIDNEY
750BBD83-4D3B-429C-85EF-1FDF6FEE3665,THYROID
94E26CD5-238B-4D8C-B8E8-A62C44EB2B41,UTERUS
88CD818D-ECDC-4E67-9944-CC47BACD41A4,THYROID
B51C6DCF-820D-439D-AF92-40FB264F3223,LUNG
2B22B4B7-8A39-435C-BE3B-86FA84C8F941,OVARY
C3087790-7575-4662-A7DC-B32808B9A775,TESTIS
494A6ED0-C989-4979-892D-FD9D3EE2C3B3,THYROID
36765D6C-D93E-46A0-A8C6-1FC776AC9FEB,UTERUS
B3B59642-F73C-41CA-AB45-918E98DE20E1,LUNG
F1099B84-FE2A-419C-9948-D0754C1AF902,BREAST
E815AB36-5689-4A0D-8E6D-2EAA73406681,ADRENAL GLAND
4864A82F-B571-4665-82FA-9BBEF2141C99,UTERUS
7B3757A4-F2E3-4533-B76C-8A6A72B3A173,THYROID
62F9813C-C4A1-4130-9CAD-3242823468EC,STOMACH
739BEBEA-F6CC-4827-81D4-28102A8B774B,UTERUS
ED6F62A6-64A8-4919-B32C-8D3D86A0F9FF,BRAIN
2B231D54-66BC-4F57-BD7D-944F5460CB48,BREAST
767FE89E-E19F-4F56-A744-CB3C5CCC085B,UTERUS
CC4DA9C6-CAB2-44FF-8219-D293ECD07DD4,LUNG
BB02EF6A-C57D-4A79-99C1-ED43A72FFAF7,OVARY
E01CA3E0-BEB0-46B7-BB7C-F5B16F966918,BREAST
686A4BE3-549C-4D09-81EF-3AD5A942E30A,LUNG
74A6C31A-7F21-45AF-A170-18C326D2AE69,BONE MARROW
24CB0904-BB88-4382-BB76-3FAD758D4029,STOMACH
085F62FA-BECB-4BD9-8312-8208CACF2245,LUNG
