,sex
GTEX-ZAB5-1926-SM-5HL7O,1
GTEX-13FTX-2026-SM-5L3D6,0
GTEX-ZYWO-2026-SM-5GIDA,0
GTEX-ZTTD-2626-SM-57WEX,1
GTEX-12ZZZ-0011-R6b-SM-5EQ5B,1
GTEX-U8T8-0005-SM-3DB8F,1
GTEX-13N2G-0011-R10a-SM-5MR34,1
GTEX-13N11-0826-SM-5IJFP,0
GTEX-145MO-0726-SM-5NQB9,1
GTEX-NL4W-0011-R11A-SM-2I3DW,1
GTEX-14ASI-0011-R10b-SM-5S2VZ,1
GTEX-Q2AH-0826-SM-48TZN,1
GTEX-ZP4G-2426-SM-57WEY,0
GTEX-13FTY-0426-SM-5IJC2,0
GTEX-13113-1626-SM-5EQ4I,0
GTEX-OOBJ-0826-SM-3NB2K,1
GTEX-11TUW-1926-SM-5BC58,1
GTEX-12WSL-2426-SM-5GCN7,1
GTEX-1399R-2026-SM-5K7WN,1
GTEX-X638-0126-SM-47JZ8,0
GTEX-ZDTS-1826-SM-5S2N6,1
GTEX-132QS-0526-SM-5IJC7,1
GTEX-UJMC-1326-SM-4IHLS,1
GTEX-Y5V5-0726-SM-4VBPY,0
GTEX-1117F-3026-SM-5GZYU,0
GTEX-PLZ6-1526-SM-2S1OC,1
GTEX-XYKS-1826-SM-4E3JV,0
GTEX-ZDYS-2126-SM-5S2OD,1
GTEX-SN8G-0526-SM-32PLE,0
GTEX-13VXU-0726-SM-5J2O7,1
GTEX-ZVTK-0008-SM-57WDA,1
GTEX-T2IS-1026-SM-32QP1,0
GTEX-13SLX-0326-SM-5Q5E4,0
GTEX-XGQ4-0526-SM-4AT6C,1
GTEX-Z93T-0226-SM-5HL5Z,1
GTEX-Y5LM-1326-SM-5RQIS,0
GTEX-11P82-0526-SM-5986P,1
GTEX-P44H-0011-R10A-SM-2XCEK,1
GTEX-WHSE-1126-SM-3NMBU,1
GTEX-12WSC-0126-SM-5EQ4P,1
GTEX-PVOW-1626-SM-48TC9,1
GTEX-WY7C-2026-SM-4ONCM,1
GTEX-145LT-1626-SM-5O992,1
GTEX-ZVT2-1626-SM-51MRC,0
GTEX-ZE9C-0008-SM-4E3K6,1
GTEX-PVOW-1026-SM-2XCF9,1
GTEX-Y5V6-0826-SM-4VBRU,1
GTEX-RWSA-2026-SM-47JX8,1
GTEX-13PVR-2426-SM-5RQHN,0
GTEX-Y5V6-2726-SM-4VDSC,1
GTEX-RU72-0926-SM-2TF6B,0
GTEX-ZC5H-0004-SM-4WAXK,0
GTEX-ZDYS-0526-SM-5L3EE,1
GTEX-13CF3-1926-SM-5K7WF,0
GTEX-Z93S-2926-SM-57WB9,1
GTEX-WFG7-1526-SM-4LVMG,1
GTEX-Y9LG-1526-SM-4WWDR,1
GTEX-S33H-0326-SM-4AD6N,1
GTEX-12WSJ-1226-SM-5LU91,0
GTEX-WY7C-0326-SM-4OND5,1
GTEX-O5YT-0526-SM-32PK8,1
GTEX-ZYY3-1626-SM-5EGJF,0
GTEX-R53T-0426-SM-48FEM,0
GTEX-U3ZH-1926-SM-4DXTR,1
GTEX-WL46-0011-R11A-SM-3MJFT,1
GTEX-Y5LM-2226-SM-4VDT1,0
GTEX-111FC-1026-SM-5GZX1,1
GTEX-13U4I-0126-SM-5LU38,0
GTEX-12WSA-1426-SM-5EGJU,1
GTEX-14C5O-1426-SM-5RQI8,1
GTEX-12WSA-0326-SM-5BC6I,1
GTEX-Y5LM-2326-SM-5S2NK,0
GTEX-XBEW-0008-SM-4AT3Y,1
GTEX-145MN-2426-SM-5NQA5,1
GTEX-13CF2-3026-SM-5IFFX,1
GTEX-117XS-2726-SM-5N9BL,1
GTEX-ZF3C-1226-SM-4WWCB,0
GTEX-X3Y1-0726-SM-3P5YU,1
GTEX-13OVL-0426-SM-5IFG6,1
GTEX-WQUQ-1426-SM-3MJFD,1
GTEX-131XF-2126-SM-5DUWS,1
GTEX-145LS-0526-SM-5LU8Y,0
GTEX-PLZ6-0226-SM-3P61I,1
GTEX-13X6H-2526-SM-5QGOT,0
GTEX-ZXES-0726-SM-5E451,0
GTEX-WFON-1626-SM-4LVMV,1
GTEX-13X6H-1326-SM-5LU42,0
GTEX-WHWD-1826-SM-3LK6I,1
GTEX-WYVS-1126-SM-4SOJX,0
GTEX-SUCS-1126-SM-4DM61,1
GTEX-RVPV-1726-SM-5SI8C,1
GTEX-14A5H-1626-SM-5SIAN,1
GTEX-13X6K-2126-SM-5O9D4,0
GTEX-ZTSS-0626-SM-59867,1
GTEX-12WSH-0011-R6b-SM-5P9F4,1
GTEX-12WSH-3126-SM-5LZW8,1
GTEX-ZC5H-0426-SM-5HL9R,0
GTEX-11O72-2026-SM-5N9G8,1
GTEX-RNOR-0008-SM-48FEY,0
GTEX-XUZC-0926-SM-4BOQF,0
GTEX-13X6J-3026-SM-5Q5CU,1
GTEX-13RTJ-2226-SM-5S2Q1,1
GTEX-ZQUD-0005-SM-4YCE5,1
K-562-SM-5LU8G,0
GTEX-TSE9-0226-SM-3DB84,0
GTEX-X62O-0826-SM-46MW8,1
GTEX-SNMC-1026-SM-4DM7K,1
GTEX-QMR6-0011-R7A-SM-32PKL,1
GTEX-RWS6-0005-SM-2XCAN,0
GTEX-11OF3-0008-SM-5S2NH,1
GTEX-13X6I-0626-SM-5QGP9,1
GTEX-QV31-0626-SM-447C5,1
GTEX-RN64-1626-SM-48FD7,1
GTEX-144GM-0126-SM-5Q5AX,1
GTEX-W5WG-0006-SM-3GIJT,0
GTEX-ZAK1-2526-SM-5S2N7,0
GTEX-11ONC-1526-SM-5GU6S,1
GTEX-ZYT6-1226-SM-5E44Q,1
GTEX-ZE7O-0006-SM-51MTA,0
GTEX-117YW-1526-SM-5EGGP,1
GTEX-13N1W-0011-R8a-SM-5MR56,1
GTEX-TSE9-2726-SM-4DXSQ,0
GTEX-12ZZY-2726-SM-5EQ45,1
GTEX-13FTW-1326-SM-5LZZD,1
GTEX-U3ZN-0626-SM-3DB7U,0
GTEX-W5X1-2526-SM-3GILC,0
GTEX-144GN-0326-SM-5O9AD,1
GTEX-Y9LG-0626-SM-4WWDH,1
GTEX-T5JW-0426-SM-4DM7M,0
GTEX-13113-2026-SM-5LZU3,0
GTEX-13FTZ-0126-SM-5K7V3,1
GTEX-147GR-0426-SM-5S2OL,1
GTEX-Y111-2226-SM-4SOJB,1
GTEX-1339X-0426-SM-5KLZY,1
GTEX-RUSQ-0526-SM-2TF72,1
GTEX-OXRK-0226-SM-2YUN1,0
GTEX-13CF3-1826-SM-5J1NK,0
GTEX-147F4-2626-SM-5Q5CS,1
GTEX-RM2N-0006-SM-2TF5H,1
GTEX-11LCK-0426-SM-5A5M8,1
GTEX-S4Q7-0008-SM-3NM8A,1
GTEX-XXEK-1426-SM-4BRW1,1
GTEX-11ONC-2426-SM-5GU7H,1
GTEX-UJHI-0426-SM-3DB8Y,0
GTEX-XBEW-1826-SM-4RTWX,1
GTEX-XMK1-1726-SM-4B64Z,1
GTEX-ZLWG-1026-SM-4WWC4,0
GTEX-Z93T-0426-SM-5HL6G,1
GTEX-ZV68-0011-R6a-SM-51MSR,0
GTEX-S4Z8-1926-SM-3K2AR,1
GTEX-OHPL-1626-SM-2HMIR,0
GTEX-13OW5-0826-SM-5J1NE,1
GTEX-OHPN-2826-SM-3LK67,0
GTEX-145MF-0926-SM-5Q5EA,1
GTEX-13OVJ-2426-SM-5KM3I,0
GTEX-11XUK-1426-SM-5EQMG,0
GTEX-WH7G-0005-SM-3NMBX,1
GTEX-13JUV-0011-R7b-SM-5LZZG,0
GTEX-ZTX8-1026-SM-5EGHD,1
GTEX-13YAN-1026-SM-5O9CF,1
GTEX-11P82-1326-SM-5HL62,1
GTEX-ZTX8-1426-SM-5DUVO,1
GTEX-12WSD-0526-SM-5EQ6F,0
GTEX-139T6-1326-SM-5IFFO,1
GTEX-12BJ1-1826-SM-5HL9N,1
GTEX-QEL4-0526-SM-3GIJ4,1
GTEX-ZF3C-2026-SM-4WWB5,0
GTEX-T2IS-0526-SM-32QP9,0
GTEX-WXYG-1426-SM-4ONCK,0
GTEX-N7MT-0011-R3a-SM-2I3GC,0
GTEX-QEG4-0226-SM-2S1PY,1
GTEX-SE5C-0008-SM-4B64J,0
GTEX-WHWD-0003-SM-4M1ZS,1
GTEX-ZGAY-2126-SM-4YCFB,0
GTEX-13OW6-0011-R5a-SM-5O9BK,1
GTEX-11ZUS-2826-SM-5EQKW,1
GTEX-NPJ7-0011-R5a-SM-2I5GY,0
GTEX-X15G-0826-SM-4PQZD,0
GTEX-ZUA1-0011-R1a-SM-4YCE2,1
GTEX-132AR-2026-SM-5IJG4,0
GTEX-11EM3-0626-SM-5H12Z,0
GTEX-145MH-0011-R10b-SM-5PNUK,1
GTEX-NPJ7-1726-SM-2YUNA,0
GTEX-XYKS-1126-SM-4BRWP,0
GTEX-11WQC-0726-SM-5EQMR,1
GTEX-WCDI-0426-SM-4GIAL,1
GTEX-ZDTT-0006-SM-4WKFP,1
GTEX-XMD2-2126-SM-4YCF8,0
GTEX-ZF2S-2426-SM-5DUXV,0
GTEX-QEG4-0326-SM-5S2UQ,1
GTEX-13U4I-2426-SM-5LU34,0
GTEX-11ZTS-3326-SM-5LU9Y,0
GTEX-NPJ8-1226-SM-3MJHM,1
GTEX-148VJ-2226-SM-5NQ9M,1
GTEX-13O21-0726-SM-5L3EG,1
GTEX-ZVT2-0826-SM-5GIEO,0
GTEX-ZPCL-1426-SM-57WEC,0
GTEX-11TUW-0006-SM-5LZW2,1
GTEX-VUSG-0626-SM-4KL1Z,1
GTEX-RU1J-1326-SM-46MUL,0
GTEX-YECK-0926-SM-4W214,1
GTEX-11DXX-0326-SM-5PNWC,0
GTEX-UTHO-0011-R11A-SM-3GIJE,1
GTEX-1399T-2426-SM-5L3FJ,1
GTEX-13NYC-0326-SM-5K7WP,1
GTEX-XMD2-0526-SM-4YCDI,0
GTEX-ZYY3-3226-SM-5SI9X,0
GTEX-RTLS-1126-SM-46MUQ,0
GTEX-14C38-0726-SM-5SI6M,1
GTEX-12WS9-0011-R4b-SM-5P9EU,0
GTEX-PWOO-1226-SM-48TCO,0
GTEX-ZYVF-0826-SM-5E447,0
GTEX-ZYFC-1826-SM-5GZZA,1
GTEX-ZPIC-2526-SM-57WDP,0
GTEX-ZYFC-1126-SM-5E44W,1
GTEX-13OVI-0001-SM-5O9BL,0
GTEX-13PVR-2726-SM-5SI6H,0
GTEX-ZE7O-2726-SM-51MT5,0
GTEX-ZV7C-1826-SM-5NQ83,1
GTEX-OXRN-0526-SM-2I5EN,1
GTEX-VUSG-2826-SM-5S2RZ,1
GTEX-YEC3-0726-SM-4YCD1,1
GTEX-131XE-0626-SM-5HL98,1
GTEX-OXRP-0226-SM-48TDH,0
GTEX-N7MT-1626-SM-3LK71,0
GTEX-12WSJ-1826-SM-5GCNY,0
GTEX-S95S-1526-SM-2XCDH,1
GTEX-XQ3S-2726-SM-4BOP2,1
GTEX-OHPN-2726-SM-2I5H4,0
GTEX-PVOW-0006-SM-3NMB8,1
GTEX-13FHO-0011-R6b-SM-5LZX1,1
GTEX-OHPM-0526-SM-2YUMJ,1
GTEX-13PL6-0011-R9b-SM-5O9CH,0
GTEX-R55D-1426-SM-48FEN,1
GTEX-P78B-0426-SM-2I5F5,0
GTEX-113JC-2226-SM-5EGJG,0
GTEX-11GS4-2026-SM-5N9CP,1
GTEX-XQ8I-0326-SM-4BOPN,1
GTEX-11TUW-1126-SM-5EQKJ,1
GTEX-U3ZN-2326-SM-3DB7W,0
GTEX-131XH-0011-R2b-SM-5DUVY,1
GTEX-PLZ4-0008-SM-48TE6,0
GTEX-14BIL-0226-SM-5SI9E,1
GTEX-148VI-0006-SM-5O9A6,0
GTEX-12ZZW-2926-SM-5LZUP,1
GTEX-146FH-2426-SM-5Q5EW,0
GTEX-11GS4-2826-SM-5HL56,1
GTEX-13X6I-2926-SM-5Q5C3,1
GTEX-YFCO-1226-SM-5LUAT,1
GTEX-1339X-1026-SM-5IFH5,1
GTEX-UPIC-0002-SM-3NMDC,0
GTEX-11EM3-1226-SM-5N9DD,0
GTEX-117YX-2026-SM-5GIEF,1
GTEX-11TUW-1826-SM-5BC5D,1
GTEX-Y3IK-2626-SM-4WWDK,0
GTEX-ZEX8-2426-SM-4WKG4,1
GTEX-11EMC-2526-SM-5PNVU,0
GTEX-ZVT3-2926-SM-5GU6M,0
GTEX-P4PQ-2626-SM-5SI7K,1
GTEX-146FR-0526-SM-5Q5EX,0
GTEX-147GR-0011-R6b-SM-5S2RO,1
GTEX-1339X-0826-SM-5J2O6,1
GTEX-X8HC-0726-SM-46MWG,0
GTEX-11OC5-0126-SM-5HL6A,1
GTEX-13FTW-1026-SM-5L3E3,1
GTEX-ZYFD-2226-SM-5E43P,1
GTEX-132AR-1126-SM-5P9GA,0
GTEX-WZTO-1626-SM-4PQYR,1
GTEX-13N2G-0011-R9b-SM-5MR4E,1
GTEX-OXRP-0006-SM-2I3FN,0
GTEX-13SLX-0126-SM-5S2MM,0
GTEX-SNMC-1226-SM-2XCFP,1
GTEX-S33H-0626-SM-2XCBJ,1
GTEX-PX3G-2426-SM-48TZZ,0
GTEX-SE5C-0626-SM-4IHLJ,0
GTEX-13VXT-0426-SM-5LU57,0
GTEX-12584-0326-SM-59HK2,1
GTEX-13G51-1826-SM-5KLZH,1
GTEX-T5JC-0001-SM-5S2S4,1
GTEX-13PLJ-0011-R3a-SM-5O9DT,0
GTEX-13O3O-2326-SM-5IJD6,0
GTEX-14E7W-0426-SM-5S2O4,1
GTEX-TSE9-0526-SM-3DB7Z,0
GTEX-RVPU-0011-R10A-SM-2XCAH,1
GTEX-OHPL-2526-SM-3MJGT,0
GTEX-11ONC-0011-R1a-SM-57WD4,1
GTEX-XAJ8-0526-SM-47JYK,1
GTEX-Q2AG-2926-SM-2HMJ3,0
GTEX-1399U-1326-SM-5IJET,0
GTEX-1211K-0006-SM-5MR53,0
GTEX-12ZZW-0926-SM-5LZUD,1
GTEX-S95S-0426-SM-4B64I,1
GTEX-1212Z-0626-SM-5FQTB,1
GTEX-T5JC-0011-R7A-SM-32PME,1
GTEX-1211K-2226-SM-5FQU6,0
GTEX-XMK1-0008-SM-4GICF,1
GTEX-ZLFU-1426-SM-4WWEU,1
GTEX-139UC-3226-SM-5N9EZ,1
GTEX-Z9EW-0926-SM-5CVMM,1
GTEX-13SLW-0826-SM-5QGP7,1
GTEX-OHPJ-0006-SM-3LK6G,1
GTEX-11P7K-2026-SM-5GU74,1
GTEX-1212Z-0006-SM-5NQ8M,1
GTEX-Y5LM-1626-SM-4VDTB,0
GTEX-11DXZ-1726-SM-5H12M,1
GTEX-14C5O-0126-SM-5SI6N,1
GTEX-12WSA-0226-SM-5BC5V,1
GTEX-13N1W-1026-SM-5IJC5,1
GTEX-OHPJ-0626-SM-2YUMY,1
GTEX-11TT1-1726-SM-5EQLJ,1
GTEX-13111-1826-SM-5GCP1,1
GTEX-P4PP-2526-SM-3P61P,0
GTEX-U3ZN-0006-SM-3DB7Y,0
GTEX-QDVJ-0626-SM-48U1T,1
GTEX-X4XY-0011-R6B-SM-46MVB,1
GTEX-WYVS-1526-SM-4OND4,0
GTEX-13JVG-0011-R8a-SM-5KM3E,1
GTEX-U3ZH-1626-SM-3DB74,1
GTEX-OXRK-0326-SM-3NB3R,0
GTEX-ZYY3-0226-SM-5E45M,0
GTEX-12WSK-0006-SM-5NQA1,0
GTEX-ZYY3-0126-SM-5GZY5,0
GTEX-1192X-3226-SM-5987D,1
GTEX-1314G-2026-SM-5LZUM,1
GTEX-13NZA-1126-SM-5MR4K,1
GTEX-WHSE-0726-SM-4RTXA,1
GTEX-1313W-3226-SM-5LZUU,0
GTEX-R53T-1226-SM-48FCT,0
GTEX-ZLWG-0126-SM-4WWC5,0
GTEX-13PDP-0011-R6b-SM-5O9D5,1
GTEX-S32W-0006-SM-5S2SW,0
GTEX-13O61-1526-SM-5KM3P,1
GTEX-RNOR-0726-SM-2TF5I,0
GTEX-Y8E4-0526-SM-4V6GC,1
GTEX-12C56-1926-SM-5FQUG,1
GTEX-131XF-0526-SM-5HL87,1
GTEX-145MO-2126-SM-5Q5CZ,1
GTEX-X4XY-0226-SM-4E3IZ,1
GTEX-WK11-1126-SM-4OOSJ,1
GTEX-13G51-3226-SM-5IFG7,1
GTEX-S7SE-0005-SM-2XCEA,1
GTEX-VJWN-1026-SM-4M1ZN,0
GTEX-11EMC-3326-SM-5P9JH,0
GTEX-11O72-1026-SM-5986B,1
GTEX-111VG-0726-SM-5GIDC,1
GTEX-11GSO-0011-R3b-SM-57WB2,1
GTEX-139T4-0011-R9b-SM-5HL6S,0
GTEX-12C56-0826-SM-5EGJ5,1
GTEX-QLQ7-0008-SM-447AW,1
GTEX-11TT1-0426-SM-5EGI9,1
GTEX-12WSK-2226-SM-5GCO5,0
GTEX-ZF2S-0926-SM-4WWBJ,0
GTEX-PSDG-1426-SM-48TD1,1
GTEX-XBEC-1526-SM-4AT68,1
GTEX-13YAN-2026-SM-5Q5EY,1
GTEX-RN64-0326-SM-2TC5J,1
GTEX-UTHO-3126-SM-3P5ZB,1
GTEX-ZF3C-1326-SM-5A5MF,0
GTEX-W5WG-0008-SM-4KL25,0
GTEX-W5WG-0002-SM-3NMDN,0
GTEX-144GN-1126-SM-5LU33,1
GTEX-13OVL-1426-SM-5IJC1,1
GTEX-YB5E-0926-SM-4WWDQ,1
GTEX-Y8LW-2026-SM-4V6G8,0
GTEX-13OW7-0011-R1b-SM-5L3HF,1
GTEX-11GSP-1226-SM-5985M,0
GTEX-PLZ6-1426-SM-5S2TR,1
GTEX-1339X-0626-SM-5IJER,1
GTEX-12WSM-1826-SM-5BC64,1
GTEX-U8T8-0226-SM-3DB97,1
GTEX-WYVS-0004-SM-4ONDT,0
GTEX-UPIC-0326-SM-4IHJ9,0
GTEX-ZF3C-2326-SM-5S2MZ,0
GTEX-11VI4-0326-SM-5EQ6L,0
GTEX-13X6K-0011-R5b-SM-5PNUE,0
GTEX-12WSD-2826-SM-59HKT,0
GTEX-QV44-1126-SM-4R1KO,1
GTEX-QEL4-1126-SM-4R1JJ,1
GTEX-14ICL-0526-SM-5RQJ6,1
GTEX-SNMC-1626-SM-4DM52,1
GTEX-ZG7Y-0926-SM-5EQ6O,1
GTEX-1122O-1326-SM-5H11F,0
GTEX-13VXU-1026-SM-5KLZE,1
GTEX-Y8DK-0126-SM-4TT3L,1
GTEX-11NSD-1726-SM-5N9C3,1
GTEX-ZEX8-2326-SM-5S2MN,1
GTEX-S7SF-2226-SM-3K2BG,0
GTEX-P44G-0626-SM-2I5EO,1
GTEX-14C5O-0005-SM-5P9ER,1
GTEX-13RTJ-0011-R6a-SM-5SI74,1
GTEX-132AR-0426-SM-5IFH8,0
GTEX-RN64-0126-SM-2TC68,1
GTEX-WK11-0926-SM-3NMAU,1
GTEX-QDVJ-0926-SM-2I5FU,1
GTEX-1211K-2026-SM-5EQ4Z,0
GTEX-13O3Q-0326-SM-5L3FE,1
GTEX-WHPG-0926-SM-4M1XY,1
GTEX-QEL4-1026-SM-4R1JK,1
GTEX-ZDTT-0008-SM-4E3K5,1
GTEX-ZV6S-0003-SM-4YCCT,0
GTEX-V1D1-1026-SM-4JBHE,1
GTEX-YFCO-0426-SM-4W1Z7,1
GTEX-U3ZN-1226-SM-4DXUD,0
GTEX-1399T-0526-SM-5J1NC,1
GTEX-13O3P-1026-SM-5N9E7,1
GTEX-X4XX-1126-SM-3NMBY,1
GTEX-P44G-0006-SM-2TC6A,1
GTEX-Y114-0526-SM-4TT8V,0
GTEX-S4P3-1826-SM-3K2AL,0
K-562-SM-4YCCQ,0
GTEX-UJHI-1526-SM-3DB99,0
GTEX-ZYFC-0926-SM-5GZWW,1
GTEX-NPJ7-0011-R10A-SM-2I3E5,0
GTEX-YB5E-0326-SM-5IFHU,1
GTEX-Z93S-2426-SM-5HL8N,1
GTEX-Y5V5-1026-SM-5LUAH,0
GTEX-T5JC-1226-SM-4DM7C,1
GTEX-13112-2126-SM-5GCO4,1
GTEX-OHPK-1626-SM-2YUN3,0
K-562-SM-5J1MB,0
GTEX-ZG7Y-1626-SM-5S2NO,1
GTEX-ZAJG-0226-SM-5HL81,0
GTEX-14E6E-2226-SM-5SI6F,1
GTEX-OHPJ-1626-SM-2HMKO,1
GTEX-Y111-1926-SM-4SOIS,1
GTEX-ZVP2-1526-SM-5NQ82,1
GTEX-ZUA1-2126-SM-57YRB,1
GTEX-12ZZY-0526-SM-5EQ5H,1
GTEX-11ZTS-1426-SM-5EQMM,0
GTEX-11O72-2226-SM-5PNW2,1
GTEX-11GSP-2426-SM-5N9BD,0
GTEX-1399U-0726-SM-5KM1D,0
GTEX-ZF2S-2126-SM-4WWAY,0
GTEX-145LT-1426-SM-5O9B3,1
GTEX-YEC3-1426-SM-4WWEM,1
GTEX-VUSG-0126-SM-4KL1X,1
GTEX-T2IS-0826-SM-4DM6L,0
GTEX-S7SF-1626-SM-3K2AY,0
GTEX-11GS4-1426-SM-5N9D2,1
GTEX-11EMC-0226-SM-5EGLP,0
GTEX-PX3G-0326-SM-2I3EO,0
GTEX-U3ZH-0526-SM-3DB75,1
GTEX-11I78-1926-SM-59878,0
GTEX-11TUW-1326-SM-5EQKV,1
GTEX-QEL4-1426-SM-447AC,1
GTEX-11NSD-0326-SM-5A5LS,1
GTEX-131YS-0226-SM-5IJEH,0
GTEX-13VXU-0826-SM-5KLZ2,1
GTEX-QVUS-0011-R6A-SM-3GACX,0
GTEX-11XUK-0426-SM-5EQML,0
GTEX-QMRM-0126-SM-4R1K9,1
GTEX-REY6-1226-SM-48FDR,1
GTEX-13SLW-0011-R9a-SM-5O9BT,1
GTEX-13O1R-0426-SM-5K7WG,1
GTEX-13N1W-1226-SM-5K7UM,1
GTEX-XUYS-0002-SM-47JXL,1
GTEX-V955-0826-SM-5SI82,1
GTEX-132NY-2726-SM-5PNY2,1
GTEX-RU72-0126-SM-2TF6Z,0
GTEX-13QIC-2926-SM-5J2NF,0
GTEX-PWCY-2226-SM-2S1OP,0
GTEX-11TT1-0626-SM-5GU4X,1
GTEX-13O3O-0326-SM-5K7W2,0
GTEX-SIU7-0426-SM-2XCDX,1
GTEX-14DAR-2026-SM-5S2O3,1
GTEX-117XS-2026-SM-5GID1,1
GTEX-13OVL-0011-R7a-SM-5P9GW,1
GTEX-YEC3-0526-SM-4YCF2,1
GTEX-11DZ1-0926-SM-5EQ5R,1
GTEX-U8XE-1226-SM-4E3HN,1
GTEX-TML8-2026-SM-32QOP,0
GTEX-ZQG8-0008-SM-4E3J9,0
GTEX-Q2AI-0926-SM-48U1F,1
GTEX-13QIC-2326-SM-5LU5N,0
GTEX-13PVR-0226-SM-5RQJI,0
GTEX-12BJ1-2126-SM-5BC5O,1
GTEX-XUJ4-1826-SM-4BOOU,0
GTEX-ZPU1-0626-SM-4YCDM,1
GTEX-13OVL-3226-SM-5L3H8,1
GTEX-ZUA1-1226-SM-5NQ6O,1
GTEX-W5WG-1826-SM-4KL2Y,0
GTEX-12584-1026-SM-59HK3,1
GTEX-13FXS-2826-SM-5LZYC,1
GTEX-X4XX-0011-R3B-SM-46MWK,1
GTEX-14C38-0626-SM-5S2TV,1
GTEX-13OW8-0011-R10a-SM-5L3H6,1
GTEX-113IC-0226-SM-5HL5C,1
GTEX-WFG7-0526-SM-3GIKI,1
GTEX-TSE9-2626-SM-4DXV2,0
GTEX-146FQ-0426-SM-5NQBA,1
GTEX-U3ZG-0326-SM-47JXN,1
GTEX-139TT-0011-R11b-SM-5LZV1,1
GTEX-12WSB-0011-R11b-SM-57WBJ,0
GTEX-11TT1-0005-SM-5NQ8Y,1
GTEX-S7SF-0926-SM-4AD4M,0
GTEX-14A6H-0226-SM-5Q5DX,1
GTEX-PVOW-0011-R3A-SM-32PKX,1
GTEX-ZE9C-0726-SM-4WKGA,1
GTEX-R55C-0008-SM-48FCF,1
GTEX-Y114-2126-SM-4TT8B,0
GTEX-V1D1-2026-SM-3GAF4,1
GTEX-13O61-2426-SM-5J1NV,1
GTEX-WFON-0426-SM-3GIL4,1
GTEX-OXRO-2026-SM-2YUMZ,0
GTEX-XBED-1526-SM-4AT5W,1
GTEX-13QIC-0011-R4a-SM-5PNX8,0
GTEX-11ZTS-1126-SM-5LU9X,0
GTEX-T6MO-0326-SM-32QOK,0
GTEX-ZPU1-0926-SM-57WDO,1
GTEX-12ZZY-3126-SM-5DUX3,1
GTEX-NPJ8-2626-SM-2D7W2,1
GTEX-UPK5-2126-SM-4JBJK,1
GTEX-XUW1-0008-SM-4BOQH,0
GTEX-OXRO-0226-SM-3LK6F,0
GTEX-QVJO-0526-SM-447CE,0
GTEX-WFG7-1826-SM-3GIL1,1
GTEX-Z93S-0008-SM-4RGM5,1
GTEX-11DXX-1426-SM-5GIDU,0
GTEX-139UC-0426-SM-5K7UR,1
GTEX-Y9LG-1026-SM-5IFJN,1
GTEX-ZAB5-1826-SM-5HL7C,1
GTEX-WHSB-1326-SM-3LK6W,1
GTEX-S3XE-0126-SM-4AD4R,1
GTEX-ZVT3-3026-SM-5E43N,0
GTEX-1192W-2626-SM-5Q5AF,1
GTEX-X15G-1926-SM-4PQZQ,0
GTEX-11DXY-3126-SM-5N9BT,1
GTEX-13OVJ-0011-R6b-SM-5L3GH,0
GTEX-11I78-0526-SM-5986A,0
GTEX-WZTO-0626-SM-4PQYY,1
GTEX-RTLS-0008-SM-48FET,0
GTEX-11NUK-0426-SM-5HL5V,1
GTEX-XUJ4-1426-SM-4BONT,0
GTEX-S341-1126-SM-4AD6T,0
GTEX-13OW8-1526-SM-5K7V2,1
GTEX-13D11-1826-SM-5J2NM,0
GTEX-ZG7Y-0126-SM-4WWEX,1
GTEX-ZT9W-1826-SM-51MQX,1
GTEX-TKQ1-0126-SM-33HB3,1
GTEX-ZVZQ-0011-R1a-SM-57WBU,0
GTEX-13OVH-1126-SM-5K7YP,1
GTEX-WI4N-1426-SM-3LK7H,0
GTEX-WRHU-1226-SM-4E3IJ,0
GTEX-131XF-0926-SM-5BC69,1
GTEX-147F4-0011-R6b-SM-5S2UP,1
GTEX-T6MO-0426-SM-32QOI,0
GTEX-113JC-0126-SM-5EGJW,0
GTEX-WFON-0626-SM-5S2SX,1
GTEX-146FQ-0326-SM-5NQAX,1
GTEX-139TU-0726-SM-5L3EK,1
GTEX-XPVG-2026-SM-4B65E,1
GTEX-ZVT2-1826-SM-5NQ8W,0
GTEX-13N1W-0011-R11a-SM-5MR3D,1
GTEX-139UW-0226-SM-5K7WU,1
GTEX-RM2N-1426-SM-2TF4H,1
K-562-SM-5DUV6,0
GTEX-ZAB4-0626-SM-5CVN3,1
GTEX-ZF2S-1326-SM-4WWAZ,0
GTEX-ZDTT-0326-SM-4WKF9,1
GTEX-131YS-2926-SM-5EGKI,0
GTEX-S95S-0226-SM-4B656,1
GTEX-P4PP-1426-SM-3NM9L,0
GTEX-12ZZX-3026-SM-5GCP3,0
GTEX-132Q8-1126-SM-5K7XS,1
GTEX-12WSF-0011-R5a-SM-5HL8K,1
GTEX-Y3I4-1926-SM-4TT8L,1
GTEX-N7MT-0011-R6a-SM-2I3G3,0
GTEX-148VJ-0826-SM-5LU8V,1
GTEX-ZYFG-0426-SM-5E43M,0
GTEX-Y5V5-2726-SM-4VDS2,0
GTEX-1211K-2426-SM-59HL8,0
GTEX-X8HC-0008-SM-46MU6,0
GTEX-14A5I-1326-SM-5SIAQ,0
GTEX-ZVZQ-0826-SM-51MRF,0
GTEX-11DXW-0008-SM-5Q59V,1
GTEX-13FTY-0526-SM-5L3EV,0
GTEX-ZXES-1626-SM-5NQ7L,0
GTEX-113JC-0726-SM-5GZZR,0
